accommodation_type,address,category,city,description,detail_content,detail_url,district,email,images,item_id,list_snippet,listing_source_type,name,num_rooms,phone,price_range,source,source_category_code,star_rating,ward,website
Khách sạn,"80 Đường Lóeby, Quận Sơn Trà, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=6238,Sơn Trà,khachsanduongdan@gmail.com,[],6238,"Khách sạn Dương Đàn Khách sạn Địa chỉ: 80 đường Lóeby, Quận Sơn Trà, Thành phố Đà Nẵng Điện thoại cố định: 0236 3831 266 Email: khachsanduongdan@gmail.com",Tự đăng ký,Khách Sạn Dương Đàn,,0236 3831 266,,csdl_vietnamtourism,cslt,5 sao,Sơn Trà,
Khách sạn,"105 Trần Hưng Đạo, Quận Sơn Trà, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=6243,Sơn Trà,,[],6243,"Khách sạn Vitalis Riverside Khách sạn Địa chỉ: 105 Trần Hưng Đạo, Quận Sơn Trà, Thành phố Đà Nẵng Điện thoại di động: 098 275 12 91",Tự đăng ký,Khách Sạn Vitalis Riverside,,098 275 12 91,,csdl_vietnamtourism,cslt,5 sao,Sơn Trà,
Khách sạn,"285 Trần Hưng Đạo, Quận Sơn Trà, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=6250,Sơn Trà,,[],6250,"Khách sạn Sunshine Khách sạn Địa chỉ: 285 Trần Hưng Đạo, Quận Sơn Trà, Thành phố Đà Nẵng Điện thoại cố định: 0236 3935 333",Tự đăng ký,Khách Sạn Sunshine,,0236 3935 333,,csdl_vietnamtourism,cslt,5 sao,Sơn Trà,
Khách sạn,"126 Bạch Đằng, Quận Hải Châu, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=6257,Hải Châu,,[],6257,"Khách sạn New Moon Khách sạn Địa chỉ: 126 Bạch Đằng, Quận Hải Châu, Thành phố Đà Nẵng Giá: 400.000 - 900.000 Điện thoại cố định: 0236 3828 488",Tự đăng ký,Khách Sạn New Moon,,0236 3828 488,400.000 - 900.000,csdl_vietnamtourism,cslt,5 sao,Hải Châu,
Khách sạn,"141 Trần Hưng Đạo, Quận Sơn Trà, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=6261,Sơn Trà,,[],6261,"Khách sạn New Green Khách sạn Địa chỉ: 141 Trần Hưng Đạo, Quận Sơn Trà, Thành phố Đà Nẵng Giá: 350.000 - 450.000 Điện thoại cố định: 0236 3938 838",Tự đăng ký,Khách Sạn New Green,,0236 3938 838,350.000 - 450.000,csdl_vietnamtourism,cslt,5 sao,Sơn Trà,
Khách sạn,"294/9 Điện Biên Phủ, Quận Thanh Khê, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=6269,Thanh Khê,fedorahostel@gmail.com,[],6269,"Khách sạn Fedora Khách sạn Địa chỉ: 294/9 Điện Biên Phủ, Quận Thanh Khê, Thành phố Đà Nẵng Điện thoại cố định: 0236 6559 565 Email: fedorahostel@gmail.com",Tự đăng ký,Khách Sạn Fedora,,0236 6559 565,,csdl_vietnamtourism,cslt,5 sao,Thanh Khê,
Khách sạn,"255 - 257 Hùng Vương, Quận Thanh Khê, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=6274,Thanh Khê,,[],6274,"Khách sạn Vĩnh Trung Plaza Khách sạn Địa chỉ: 255 - 257 Hùng Vương, Quận Thanh Khê, Thành phố Đà Nẵng Điện thoại cố định: 0236 3666 777",Tự đăng ký,Khách Sạn Vĩnh Trung Plaza,,0236 3666 777,,csdl_vietnamtourism,cslt,5 sao,Thanh Khê,
Khách sạn,"733 Nguyễn Tất Thành, Thanh Khê, Quận Thanh Khê, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=6275,Thanh Khê,,[],6275,"Khách sạn Epin Khách sạn Địa chỉ: 733 Nguyễn Tất Thành, Thanh Khê, Quận Thanh Khê, Thành phố Đà Nẵng Điện thoại cố định: 0236 3612 777",Tự đăng ký,Khách Sạn Epin,,0236 3612 777,,csdl_vietnamtourism,cslt,5 sao,Thanh Khê,
Khách sạn,"1179 Nguyễn Tất Thành, Thanh Khê, Quận Thanh Khê, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=6278,Thanh Khê,,[],6278,"Khách sạn Grand Bostand Khách sạn Địa chỉ: 1179 Nguyễn Tất Thành, Thanh Khê, Quận Thanh Khê, Thành phố Đà Nẵng Điện thoại cố định: 0236 3761 069",Tự đăng ký,Khách Sạn Grand Bostand,,0236 3761 069,,csdl_vietnamtourism,cslt,5 sao,Thanh Khê,
Khách sạn,"713 Nguyễn Tất Thành, Thanh Khê, Quận Thanh Khê, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=6283,Thanh Khê,,[],6283,"Khách sạn Hải Âu Khách sạn Địa chỉ: 713 Nguyễn Tất Thành, Thanh Khê, Quận Thanh Khê, Thành phố Đà Nẵng Điện thoại cố định: 0236 3715 456",Tự đăng ký,Khách Sạn Hải Âu,,0236 3715 456,,csdl_vietnamtourism,cslt,5 sao,Thanh Khê,
Khách sạn,"163 Nguyễn Hoàng, Quận Hải Châu, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=6287,Hải Châu,,[],6287,"Khách sạn Ốc Tiên Sa Khách sạn Địa chỉ: 163 Nguyễn Hoàng, Quận Hải Châu, Thành phố Đà Nẵng Điện thoại cố định: 0236 3573 163",Tự đăng ký,Khách Sạn Ốc Tiên Sa,,0236 3573 163,,csdl_vietnamtourism,cslt,5 sao,Hải Châu,
Khách sạn,"Ngã 4 Lê Văn Quí - Morrison, Quận Sơn Trà, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=6293,Sơn Trà,sales@continenthotel.vn,[],6293,"Khách sạn Continent Khách sạn Địa chỉ: Ngã 4 Lê Văn Quí - Morrison, Quận Sơn Trà, Thành phố Đà Nẵng Giá: 600.000 - 910.000 Điện thoại cố định: 0236 3655 456 Email: sales@continenthotel.vn Website: continenthotel.vn",Tự đăng ký,Khách Sạn Continent,,0236 3655 456,600.000 - 910.000,csdl_vietnamtourism,cslt,5 sao,Sơn Trà,continenthotel.vn
Khách sạn,"7 - 8 Lê Văn Quý, Quận Sơn Trà, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=6300,Sơn Trà,theherriotthotel@gmail.com,[],6300,"Khách sạn và Căn hộ The Herriott Khách sạn Địa chỉ: 7 - 8 Lê Văn Quý, Quận Sơn Trà, Thành phố Đà Nẵng Điện thoại di động: 088 824 22 43 Email: theherriotthotel@gmail.com Website: www.herriott.vn",Tự đăng ký,Khách Sạn Và Căn Hộ The Herriott,,088 824 22 43,,csdl_vietnamtourism,cslt,5 sao,Sơn Trà,www.herriott.vn
Khách sạn,"35 Trường Sa, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=6307,Ngũ Hành Sơn,sheraton.danang@sheraton.com,[],6307,"Khách sạn nghỉ dưỡng Sheraton Grand Danang Khách sạn Địa chỉ: 35 Trường Sa, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng Điện thoại cố định: 0236 3988 999 Email: sheraton.danang@sheraton.com Website: www.sheratongranddanang.com",Tự đăng ký,Khách Sạn Nghỉ Dưỡng Sheraton Grand Danang,,0236 3988 999,,csdl_vietnamtourism,cslt,5 sao,Ngũ Hành Sơn,www.sheratongranddanang.com
Khách sạn,"120 Võ Nguyên Giáp, An Hải, Quận Sơn Trà, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=6333,Sơn Trà,info@altarasuites.com,[],6333,"Khách sạn Altara Suites Khách sạn Địa chỉ: 120 Võ Nguyên Giáp, An Hải, Quận Sơn Trà, Thành phố Đà Nẵng Điện thoại cố định: 0236 2687 979 Email: info@altarasuites.com Website: http://altarasuites.com",Tự đăng ký,Khách Sạn Altara Suites,,0236 2687 979,,csdl_vietnamtourism,cslt,5 sao,Sơn Trà,http://altarasuites.com
Khách sạn,"25 Hà Bồng, An Hải, Quận Sơn Trà, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=6342,Sơn Trà,info@sohoboutiquedanang.com/ sm@sohoboutiquedanang.com,[],6342,"Khách sạn Soho Boutique Khách sạn Địa chỉ: 25 Hà Bồng, An Hải, Quận Sơn Trà, Thành phố Đà Nẵng Điện thoại cố định: 0236 6571 786 Email: info@sohoboutiquedanang.com/ sm@sohoboutiquedanang.com Website: www.sohoboutiquedanang.com",Tự đăng ký,Khách Sạn Soho Boutique,,0236 6571 786,,csdl_vietnamtourism,cslt,5 sao,Sơn Trà,www.sohoboutiquedanang.com
Khách sạn,"168 Hồ Nghinh, An Hải, Quận Sơn Trà, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=6347,Sơn Trà,alibabadanang@gmail.com,[],6347,"Khách sạn Alibaba Khách sạn Địa chỉ: 168 Hồ Nghinh, An Hải, Quận Sơn Trà, Thành phố Đà Nẵng Số phòng: 40 Điện thoại cố định: 0236 3945 888 Email: alibabadanang@gmail.com",Tự đăng ký,Khách Sạn Alibaba,40,0236 3945 888,,csdl_vietnamtourism,cslt,5 sao,Sơn Trà,
Khách sạn,"388 Đường Trần Hưng Đạo, Quận Sơn Trà, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=6355,Sơn Trà,info@fivitel.com.vn,[],6355,"Khách sạn Fivitel Khách sạn Địa chỉ: 388 Đường Trần Hưng Đạo, Quận Sơn Trà, Thành phố Đà Nẵng Số phòng: 157 Điện thoại cố định: 0236 3555 688 Email: info@fivitel.com.vn Website: http://www.fivitel.com.vn",Tự đăng ký,Khách Sạn Fivitel,157,0236 3555 688,,csdl_vietnamtourism,cslt,5 sao,Sơn Trà,http://www.fivitel.com.vn
Khách sạn,"5 An Thượng 32, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=6373,Ngũ Hành Sơn,raondanangbeach@gmail.com,[],6373,"Khách sạn Raon Danang Beach Khách sạn Địa chỉ: 5 An Thượng 32, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng Số phòng: 35 Điện thoại cố định: 0236 3553 777 Email: raondanangbeach@gmail.com Website: http://raondanangbeach.com",Tự đăng ký,Khách Sạn Raon Danang Beach,35,0236 3553 777,,csdl_vietnamtourism,cslt,5 sao,Ngũ Hành Sơn,http://raondanangbeach.com
Khách sạn,"Lô 39 An Thượng 26, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=6378,Ngũ Hành Sơn,,[],6378,"Khách sạn Trang Ngân Khách sạn Địa chỉ: Lô 39 An Thượng 26, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng Điện thoại cố định: 0236 6262 929",Tự đăng ký,Khách Sạn Trang Ngân,,0236 6262 929,,csdl_vietnamtourism,cslt,5 sao,Ngũ Hành Sơn,
Khách sạn,"8 Loseby, An Hải, Quận Sơn Trà, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=6415,Sơn Trà,hello@robinhotel.com,[],6415,"Khách sạn Robin Khách sạn Địa chỉ: 8 Loseby, An Hải, Quận Sơn Trà, Thành phố Đà Nẵng Giá: 500.000 - 1.200.000 Điện thoại cố định: 0236 6559 666 Email: hello@robinhotel.com Website: http://robinhotel.com",Tự đăng ký,Khách Sạn Robin,,0236 6559 666,500.000 - 1.200.000,csdl_vietnamtourism,cslt,5 sao,Sơn Trà,http://robinhotel.com
Khách sạn,"209/27 Nguyễn Văn Thoại, An Hải, Quận Sơn Trà, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=6416,Sơn Trà,info@tamhousevillahotel.com,[],6416,"Biệt thự du lịch và Khách sạn Tâm House Biệt thự du lịch Địa chỉ: 209/27 Nguyễn Văn Thoại, An Hải, Quận Sơn Trà, Thành phố Đà Nẵng Điện thoại cố định: 0236 3986 555 Email: info@tamhousevillahotel.com Website: www.tamhousevillahotel.com",Tự đăng ký,Biệt Thự Du Lịch Và Khách Sạn Tâm House,,0236 3986 555,,csdl_vietnamtourism,cslt,5 sao,Sơn Trà,www.tamhousevillahotel.com
Khách sạn,"61 Hoàng Kế Viêm, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=6417,Ngũ Hành Sơn,info@ecogreendanang.com,[],6417,"Khách sạn Eco Green Boutique Khách sạn Địa chỉ: 61 Hoàng Kế Viêm, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng Giá: 1.550.000 - 2.200.000 Điện thoại cố định: 0236 3566 769 Email: info@ecogreendanang.com Website: ecogreendanang.com",Tự đăng ký,Khách Sạn Eco Green Boutique,,0236 3566 769,1.550.000 - 2.200.000,csdl_vietnamtourism,cslt,5 sao,Ngũ Hành Sơn,ecogreendanang.com
Khách sạn,"39-41 Hoàng Kế Viêm, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=6419,Ngũ Hành Sơn,,[],6419,"Khách sạn và Căn hộ Moon Khách sạn Địa chỉ: 39-41 Hoàng Kế Viêm, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng Điện thoại di động: 090 126 23 45",Tự đăng ký,Khách Sạn Và Căn Hộ Moon,,090 126 23 45,,csdl_vietnamtourism,cslt,5 sao,Ngũ Hành Sơn,
Khách sạn,"104 Tô Hiến Thành, An Hải, Quận Sơn Trà, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=6433,Sơn Trà,minhhouse2016@gmail.com,[],6433,"Nhà nghỉ Du lịch Minh Nhà nghỉ du lịch Địa chỉ: 104 Tô Hiến Thành, An Hải, Quận Sơn Trà, Thành phố Đà Nẵng Điện thoại di động: 093 516 71 77 Email: minhhouse2016@gmail.com",Tự đăng ký,Nhà Nghỉ Du Lịch Minh,,093 516 71 77,,csdl_vietnamtourism,cslt,5 sao,Sơn Trà,
Khách sạn,"186 Trần Phú, Hải Châu, Quận Hải Châu, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=6446,Hải Châu,info@valsoleilhotel.com,[],6446,"Khách sạn Val Soleil Khách sạn Địa chỉ: 186 Trần Phú, Hải Châu, Quận Hải Châu, Thành phố Đà Nẵng Số phòng: 23 Điện thoại cố định: 0236 6294 888 Email: info@valsoleilhotel.com Website: www.valsoleilhotel.com",Tự đăng ký,Khách Sạn Val Soleil,23,0236 6294 888,,csdl_vietnamtourism,cslt,5 sao,Hải Châu,www.valsoleilhotel.com
Khách sạn,"Võ Văn Kiệt, Quận Sơn Trà, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=6452,Sơn Trà,sales@reginahotel.vn,[],6452,"Khách sạn Regina Boutique Danang Khách sạn Địa chỉ: Võ Văn Kiệt, Quận Sơn Trà, Thành phố Đà Nẵng Điện thoại di động: 090 538 89 51 Email: sales@reginahotel.vn",Tự đăng ký,Khách Sạn Regina Boutique Danang,,090 538 89 51,,csdl_vietnamtourism,cslt,5 sao,Sơn Trà,
Khách sạn,"53 An Thượng 26, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=6457,Ngũ Hành Sơn,senhoteldanang@gmail.com,[],6457,"Khách sạn Sen Boutique Khách sạn Địa chỉ: 53 An Thượng 26, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng Điện thoại cố định: 0236 3977 977 Email: senhoteldanang@gmail.com",Tự đăng ký,Khách Sạn Sen Boutique,,0236 3977 977,,csdl_vietnamtourism,cslt,5 sao,Ngũ Hành Sơn,
Khách sạn,"198 Đường 3 Tháng 2, Quận Hải Châu, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=6960,Hải Châu,cauronghotel@gmail.com,[],6960,"Khách Sạn Cầu Rồng 2 Khách sạn Địa chỉ: 198 đường 3 tháng 2, Quận Hải Châu, Thành phố Đà Nẵng Điện thoại cố định: 0236 3942 984 Email: cauronghotel@gmail.com Website: http://cauronghotel.vn",Tự đăng ký,Khách Sạn Cầu Rồng 2,,0236 3942 984,,csdl_vietnamtourism,cslt,5 sao,Hải Châu,http://cauronghotel.vn
Khách sạn,"47 Phước Trường 11, An Hải, Quận Sơn Trà, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=6974,Sơn Trà,,[],6974,"Khách sạn Gold Summer 2 Khách sạn Địa chỉ: 47 Phước Trường 11, An Hải, Quận Sơn Trà, Thành phố Đà Nẵng Giá: 300.000 Điện thoại di động: 090 540 13 04",Tự đăng ký,Khách Sạn Gold Summer 2,,090 540 13 04,300.000,csdl_vietnamtourism,cslt,5 sao,Sơn Trà,
Khách sạn,"47 - 49 Võ Văn Kiệt, An Hải, Quận Sơn Trà, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=4658,Sơn Trà,info@danamarinahotel.com,[],4658,"Khách sạn Dana Marina Khách sạn Địa chỉ: 47 - 49 Võ Văn Kiệt, An Hải, Quận Sơn Trà, Thành phố Đà Nẵng Số phòng: 69 Giá: 1.100.000 - 3.000.000 Điện thoại cố định: 0236 3784 999 Email: info@danamarinahotel.com Website: http://www.danamarinahotel.com/",Tự đăng ký,Khách Sạn Dana Marina,69,0236 3784 999,1.100.000 - 3.000.000,csdl_vietnamtourism,cslt,5 sao,Sơn Trà,http://www.danamarinahotel.com/
Khách sạn,"488 Võ Nguyên Giáp, Ngũ Hành Sơn, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=6975,Ngũ Hành Sơn,runghuongapartment@gmail.com,[],6975,"Căn hộ Rừng Hương Căn hộ du lịch Địa chỉ: 488 Võ Nguyên Giáp, Ngũ Hành Sơn, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng Điện thoại cố định: 0236 3950 266 Email: runghuongapartment@gmail.com",Tự đăng ký,Căn Hộ Rừng Hương,,0236 3950 266,,csdl_vietnamtourism,cslt,5 sao,Ngũ Hành Sơn,
Khách sạn,"106/116 Nguyễn Văn Thoại, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=6979,Ngũ Hành Sơn,,[],6979,"Nhà nghỉ du lịch Mùa Xuân Dana Nhà nghỉ du lịch Địa chỉ: 106/116 Nguyễn Văn Thoại, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng Điện thoại cố định: 0236 3836 917 Website: http://www.springmotel.net/",Tự đăng ký,Nhà Nghỉ Du Lịch Mùa Xuân Dana,,0236 3836 917,,csdl_vietnamtourism,cslt,5 sao,Ngũ Hành Sơn,http://www.springmotel.net/
Khách sạn,"128 Hồ Nghinh, An Hải, Quận Sơn Trà, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=6980,Sơn Trà,hilaryhoteldanang@gmail.com,[],6980,"Khách sạn Hilary Khách sạn Địa chỉ: 128 Hồ Nghinh, An Hải, Quận Sơn Trà, Thành phố Đà Nẵng Giá: 300.000 - 800.000 Điện thoại cố định: 0236 3928 268 Email: hilaryhoteldanang@gmail.com",Tự đăng ký,Khách Sạn Hilary,,0236 3928 268,300.000 - 800.000,csdl_vietnamtourism,cslt,5 sao,Sơn Trà,
Khách sạn,"304 Nguyễn Công Trứ, An Hải, Quận Sơn Trà, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=6989,Sơn Trà,tophoteldn@gmail.com,[],6989,"Khách Sạn Top Đà Nẵng Khách sạn Địa chỉ: 304 Nguyễn Công Trứ, An Hải, Quận Sơn Trà, Thành phố Đà Nẵng Điện thoại di động: 094 379 87 99 Email: tophoteldn@gmail.com",Tự đăng ký,Khách Sạn Top Đà Nẵng,,094 379 87 99,,csdl_vietnamtourism,cslt,5 sao,Sơn Trà,
Khách sạn,"44 Loseby, An Hải, Quận Sơn Trà, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=6991,Sơn Trà,scotthoteldanang@gmail.com,[],6991,"Khách sạn SCOTT Khách sạn Địa chỉ: 44 Loseby, , An Hải, Quận Sơn Trà, Thành phố Đà Nẵng Số phòng: 19 Điện thoại cố định: 0236 3566 644 Email: scotthoteldanang@gmail.com Website: http://scotthoteldanang.com/",Tự đăng ký,Khách Sạn SCOTT,19,0236 3566 644,,csdl_vietnamtourism,cslt,5 sao,Sơn Trà,http://scotthoteldanang.com/
Khách sạn,"31 Vũ Ngọc Nhạ, Sơn Trà, Quận Sơn Trà, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=6995,Sơn Trà,denimhouse31@gmail.com,[],6995,"Nhà nghỉ du lịch Denim Nhà nghỉ du lịch Địa chỉ: 31 Vũ Ngọc Nhạ, Sơn Trà, Quận Sơn Trà, Thành phố Đà Nẵng Điện thoại cố định: 0236 3519 922 Email: denimhouse31@gmail.com",Tự đăng ký,Nhà Nghỉ Du Lịch Denim,,0236 3519 922,,csdl_vietnamtourism,cslt,5 sao,Sơn Trà,
Khách sạn,"22 Lý Văn Tố, Quận Sơn Trà, Thành phố Đà Nẵng",accommodation,Đà Nẵng,,,https://csdl.vietnamtourism.gov.vn/cslt/?item=7001,Sơn Trà,qamihotel@gmail.com,[],7001,"Khách sạn QaMi Khách sạn Địa chỉ: 22 Lý Văn Tố, Quận Sơn Trà, Thành phố Đà Nẵng Giá: 300.000 - 600.000 Điện thoại di động: 091 771 24 27 Email: qamihotel@gmail.com",Tự đăng ký,Khách Sạn Qami,,091 771 24 27,300.000 - 600.000,csdl_vietnamtourism,cslt,5 sao,Sơn Trà,
